,ResponseId,Country,RobotType,care_family,cook,creepy,feel_emo,friendly,like,phys_sim,plan_indep,think_hum,touch,vacuum,want_to_have,dictator_offer
4590,R_3yfiMKKIwguBzSp,India,18,21.4,79.2,59.5,84.6,84.2,83.6,86.9,87.8,88.1,81,81.9,83,0.88
4591,R_50TUEKRuxV1nMWJ,India,1,55.8,20.5,57,60.5,83.8,62.2,0,72.4,3.4,97.7,63.5,75.3,0.4
4592,R_50TUEKRuxV1nMWJ,India,2,29.6,38.7,70.8,54.2,0,25.9,8.3,59,20.5,43.8,52.7,70.5,0.48
4593,R_50TUEKRuxV1nMWJ,India,3,71.7,57.8,54.2,66.1,58.3,57.4,85.8,40.8,58.2,58.6,75.3,69.4,0.4
4594,R_50TUEKRuxV1nMWJ,India,4,83.5,63.8,36.5,58.7,63.5,72.9,83.5,62.7,28.6,67.3,76.4,73.2,0.5
4595,R_50TUEKRuxV1nMWJ,India,5,52.7,63,33.9,55.8,67.7,71.8,18.5,60.6,39.1,59.5,75.1,71.7,0.48
4596,R_50TUEKRuxV1nMWJ,India,6,30.4,38.3,65.7,37.1,57.6,20,1.6,25.7,7.5,61.5,65.8,28.6,0.4
4597,R_50TUEKRuxV1nMWJ,India,7,52.9,41.7,59,26.3,57,75.5,0,33.6,5.8,83,63.8,71.2,0.32
4598,R_50TUEKRuxV1nMWJ,India,8,28.8,56.4,64.1,16.4,24.3,56.6,0,13.9,7,69.7,71.6,32.3,0.4
4599,R_50TUEKRuxV1nMWJ,India,9,35.7,34.7,63.9,37.8,50.5,37,3.6,44.1,12.5,44.6,58.6,36.7,0.2
4600,R_50TUEKRuxV1nMWJ,India,10,70.2,92.2,22.8,0,63.7,64.2,4.6,3.4,0,84.6,100,82.3,0.4
4601,R_50TUEKRuxV1nMWJ,India,11,30,66.4,70.6,36.7,58.2,60.9,66.5,57.9,52.5,38.1,60.7,40.6,0.4
4602,R_50TUEKRuxV1nMWJ,India,12,73.9,58.3,12.5,0,68.1,85.8,0,0,0,97.5,98.5,88.6,0.4
4603,R_50TUEKRuxV1nMWJ,India,13,56,63.4,29.1,72.8,90.8,97.5,15.1,61.4,29.1,80.7,93.6,85.1,0.48
4604,R_50TUEKRuxV1nMWJ,India,14,51.1,56.3,39,57.2,65.4,85.3,62.7,53.8,55.9,60.7,72.4,57.4,0.48
4605,R_50TUEKRuxV1nMWJ,India,15,59.2,34,55.2,58.3,68.6,60.1,68,56.7,55.1,71.2,60.5,55.6,0.4
4606,R_50TUEKRuxV1nMWJ,India,16,61,57.1,53.1,74.1,65.1,69.4,2.9,53.5,13.8,66.9,76.7,69.7,0.4
4607,R_50TUEKRuxV1nMWJ,India,17,20.6,18.2,15.1,10.2,62.7,65.5,7.2,56.4,26.1,85.7,100,94.6,0.4
4608,R_50TUEKRuxV1nMWJ,India,18,49.9,57.4,100,64.6,60.5,37.1,100,67.2,64.7,24.1,73.5,33.6,0.5
4609,R_6GajmFSRYURjCM1,India,1,52.3,52.8,0,100,100,100,0,67.3,32.6,100,100,100,0.8
4610,R_6GajmFSRYURjCM1,India,2,25.1,25.2,53.1,56.7,58.6,39.1,0,55.2,26.9,62.5,27.9,37.1,0.72
4611,R_6GajmFSRYURjCM1,India,3,79.4,73.6,22,75.5,66.1,71.2,79,71.6,93.2,89.1,97.1,75.6,0.76
4612,R_6GajmFSRYURjCM1,India,4,69.6,63.3,26.8,58.2,54.4,85.4,100,57.6,54.6,100,100,71.6,0.8
4613,R_6GajmFSRYURjCM1,India,5,81,82.8,0,60.2,63.5,61.8,26.4,56.7,58.3,100,100,100,0.8
4614,R_6GajmFSRYURjCM1,India,6,64.2,72.4,50.1,26.7,53.4,58.2,24.1,66.4,61.3,100,100,67.7,0.72
4615,R_6GajmFSRYURjCM1,India,7,26.3,29.9,17,29,58.8,64.5,0,56.7,36.3,69.7,20.8,54,0.64
4616,R_6GajmFSRYURjCM1,India,8,51.5,50.9,69,28.2,32.7,64.5,0,66.2,61.4,41.2,48.8,34.5,0.64
4617,R_6GajmFSRYURjCM1,India,9,39,35.9,100,60.6,31.2,55.9,0,57.1,33.4,65.3,80.4,29.6,0.6
4618,R_6GajmFSRYURjCM1,India,10,74.7,70,68.4,63.1,54.6,56.4,0,64.1,58.6,26.7,100,19.7,0.76
4619,R_6GajmFSRYURjCM1,India,11,31,32.2,64.6,42.1,36.1,37.7,61.1,43.4,64.7,55.5,32.2,50.4,0.6
4620,R_6GajmFSRYURjCM1,India,12,42.8,47.1,45,39.8,0,17.7,0,44.1,55.5,28,41.6,0,0.6
4621,R_6GajmFSRYURjCM1,India,13,79.4,58.3,0,66.5,70.5,100,0,72,64.9,100,100,100,0.8
4622,R_6GajmFSRYURjCM1,India,14,73.6,100,0,74.1,100,100,100,79,75.7,100,100,100,0.84
4623,R_6GajmFSRYURjCM1,India,15,0,0,100,69.2,27.2,26.5,68.9,59,59.8,30.2,24.8,0,0.4
4624,R_6GajmFSRYURjCM1,India,16,77.6,74.8,31.8,70.6,100,100,61.5,70.4,63.3,100,100,100,0.76
4625,R_6GajmFSRYURjCM1,India,17,0,0,2.8,34.6,61.7,60.2,0,56.3,33.5,75.3,100,68.9,0.76
4626,R_6GajmFSRYURjCM1,India,18,68,100,78.8,88.5,71.3,62.9,100,82.4,100,61.8,100,60.2,0.8
4627,R_6gODWdVtIlUX7bz,India,1,0,0,23.9,0,24.3,49.9,0,0,0,49.9,0,49.9,0.8
4628,R_6gODWdVtIlUX7bz,India,2,0,0,49.9,0,23.5,49.2,0,0,0,22.7,0,22.8,0.8
4629,R_6gODWdVtIlUX7bz,India,3,0,0,25.2,0,0,25.9,24.8,0,0,49.9,0,25.2,0.6
4630,R_6gODWdVtIlUX7bz,India,4,0,0,49.9,0,0,23.7,24.8,0,0,23.9,0,22.5,0.8
4631,R_6gODWdVtIlUX7bz,India,5,24.1,0,23.7,0,23.3,49.9,23.5,0,0,23.3,0,23.7,0.8
4632,R_6gODWdVtIlUX7bz,India,6,0,0,49.9,0,0,0,0,0,0,25.5,0,49.9,0.8
4633,R_6gODWdVtIlUX7bz,India,7,0,0,49.9,0,0,49.9,0,0,0,49.9,0,49.9,0.6
4634,R_6gODWdVtIlUX7bz,India,8,0,0,49.9,0,0,25.9,0,0,0,49.9,0,49.9,0.8
4635,R_6gODWdVtIlUX7bz,India,9,0,0,78,0,25.1,76.8,0,0,0,100,0,100,1
4636,R_6gODWdVtIlUX7bz,India,10,0,0,49.9,0,24.8,0,0,0,0,23.2,0,23.7,0.6
4637,R_6gODWdVtIlUX7bz,India,11,0,0,49.9,0,0,26.3,24.5,0,0,22.1,0,22.7,0.6
4638,R_6gODWdVtIlUX7bz,India,12,0,0,49.9,0,0,24.5,0,0,0,24.3,0,25.3,0.7
4639,R_6gODWdVtIlUX7bz,India,13,0,0,24.3,0,49.9,49.9,0,0,0,49.9,0,49.9,0.6
4640,R_6gODWdVtIlUX7bz,India,14,0,0,49.9,0,22.3,49.9,24,0,0,49.9,0,25.1,0.8
4641,R_6gODWdVtIlUX7bz,India,15,0,0,49.9,0,0,24.1,24.4,0,0,23.2,0,22.9,0.8
4642,R_6gODWdVtIlUX7bz,India,16,0,0,49.9,0,23.2,21.6,0.4,0,1.2,23.7,0,25.1,0.6
4643,R_6gODWdVtIlUX7bz,India,17,0,0,50,0,0,25.7,0,0,0,49.9,24.8,49.9,0.8
4644,R_6gODWdVtIlUX7bz,India,18,0,23.3,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,23.3,49.9,1
4645,R_6ifzRj4QffI5ao1,India,1,78.6,23.7,0,0,78.6,100,0,0,13,100,25.5,100,0.68
4646,R_6ifzRj4QffI5ao1,India,2,0,0,100,0,0,0,0,0,0,76,23.7,0,0.04
4647,R_6ifzRj4QffI5ao1,India,3,100,100,0,0,26.3,49.9,84.9,0,0,100,100,100,0.72
4648,R_6ifzRj4QffI5ao1,India,4,25.5,100,63.3,15,50.1,77.3,70.4,24.9,0,100,100,100,0.8
4649,R_6ifzRj4QffI5ao1,India,5,100,100,0,24.7,76,100,71.4,25.6,49.9,100,100,100,0.7
4650,R_6ifzRj4QffI5ao1,India,6,23.9,21.4,78.4,0,49.6,13.5,25.7,0,19.6,100,76.5,100,0.4
4651,R_6ifzRj4QffI5ao1,India,7,0,23.1,25.7,0,0,0,0,0,0,100,49.5,100,0.1
4652,R_6ifzRj4QffI5ao1,India,8,0,25.2,100,0,21,12.6,0,0,4,82.7,75.6,76.5,0.28
4653,R_6ifzRj4QffI5ao1,India,9,23.7,77.1,100,0,24.1,100,0,0,0,100,100,100,0.6
4654,R_6ifzRj4QffI5ao1,India,10,0,79.6,25.1,0,0,0,0,8.8,0,100,75.7,76.1,0.88
4655,R_6ifzRj4QffI5ao1,India,11,76.4,77.3,37.1,0,13.7,24.3,75.2,25.2,0,100,100,100,0.8
4656,R_6ifzRj4QffI5ao1,India,12,77.6,78.2,25.6,0,0,24,15.4,0,0,100,100,100,0.2
4657,R_6ifzRj4QffI5ao1,India,13,0,49.9,75.5,0,24.7,24.9,0,0,28,100,100,100,0.2
4658,R_6ifzRj4QffI5ao1,India,14,49.9,84.6,13.1,12.6,49.9,100,100,15,21.4,100,100,100,0.8
4659,R_6ifzRj4QffI5ao1,India,15,100,100,0,10.6,76,100,89.5,20,21.3,100,100,100,0.92
4660,R_6ifzRj4QffI5ao1,India,16,23.5,25.1,52.7,0,0,74.1,12.1,26.8,24.1,100,78.3,100,0.4
4661,R_6ifzRj4QffI5ao1,India,17,74.7,77.2,73.3,0,0,77.1,0,0,0,100,100,100,0.8
4662,R_6ifzRj4QffI5ao1,India,18,100,100,20.5,11.9,50.7,100,100,65,50,100,100,100,0.96
4663,R_79dm6MohhMT6OI1,India,1,79.2,16.4,0,96.8,100,100,0,24.9,18.5,100,12.6,100,0.956
4664,R_79dm6MohhMT6OI1,India,2,0,0,42.6,45.3,31.5,6.6,0,0,0,41.7,2,5.8,0.552
4665,R_79dm6MohhMT6OI1,India,3,70.5,100,2.7,44.2,74.7,77.9,89.5,85.5,71,55.1,98.7,88.2,0.904
4666,R_79dm6MohhMT6OI1,India,4,72.9,100,7.6,2.5,51.6,44.9,93,19,16.5,67,100,83.5,0.964
4667,R_79dm6MohhMT6OI1,India,5,46.1,98.8,63.5,0,34.7,41.8,13.8,0,7.4,81.5,100,18.4,0.696
4668,R_79dm6MohhMT6OI1,India,6,13.7,83.2,27.1,2.7,15.1,12.7,7,31,3.5,53.8,79,22.8,0.452
4669,R_79dm6MohhMT6OI1,India,7,17.2,4.8,0,0,21.8,73.7,0,0,0,88.7,77.6,76.4,0.368
4670,R_79dm6MohhMT6OI1,India,8,0,15.7,90.8,0,12.7,3.1,0,0,0,40.1,24.5,3.2,0.248
4671,R_79dm6MohhMT6OI1,India,9,0,2.4,18.1,0,5.5,20.4,0,0.5,0,79.1,22.8,55.6,0.412
4672,R_79dm6MohhMT6OI1,India,10,32.6,24.4,46.4,2.1,18.9,9.2,0,8,0.9,58,86.1,66.6,0.552
4673,R_79dm6MohhMT6OI1,India,11,58.2,100,6,17.2,44.9,47.1,84.2,2,23.1,80.7,100,84.2,0.8
4674,R_79dm6MohhMT6OI1,India,12,6.4,0,76,0,12.1,6,0,3.2,0,41.3,24.8,28,0.476
4675,R_79dm6MohhMT6OI1,India,13,89,59.5,0,4.4,96.2,98.5,0,1.3,0,100,78.3,96.1,0.78
4676,R_79dm6MohhMT6OI1,India,14,97.1,100,0.4,55.5,85.9,100,95.8,69.8,81.6,86.2,100,93.7,0.888
4677,R_79dm6MohhMT6OI1,India,15,55.8,100,34,0.3,61.5,55.4,70.9,3.9,39.1,70.4,100,60.3,0.824
4678,R_79dm6MohhMT6OI1,India,16,81.5,100,0.7,58.6,59.2,90.9,20.8,64.7,25.7,99.2,96.9,100,0.804
4679,R_79dm6MohhMT6OI1,India,17,23.1,69.8,10.5,4.2,29.5,54.6,0,0.5,0.5,78.2,77.3,52.8,0.608
4680,R_79dm6MohhMT6OI1,India,18,98,100,1.7,81.5,81.8,97.9,100,86.3,90.3,91.2,100,89,0.976
4681,R_7UJx5oWHpAX5sKl,India,1,11.9,20.8,58.7,0,9.1,78.5,0,15.9,4.3,74.1,16.5,72,0.76
4682,R_7UJx5oWHpAX5sKl,India,2,3.9,2.3,66.1,0,16.9,72.4,0,11.1,28.1,63.7,1.2,67.7,0.52
4683,R_7UJx5oWHpAX5sKl,India,3,22.1,13.4,70.6,0,23,58.3,17.6,23.7,72.4,65.4,30.5,61.5,0.8
4684,R_7UJx5oWHpAX5sKl,India,4,17,4.2,72.1,5.6,10.5,74.9,53.8,16.8,15,72.4,2.6,69.6,0.4
4685,R_7UJx5oWHpAX5sKl,India,5,29.6,0,19.3,0,5.5,60.2,6.1,20.1,1.9,63.1,28.8,67.9,0.6
4686,R_7UJx5oWHpAX5sKl,India,6,2.7,29.9,29.2,0,34.4,59.5,56.9,21,21.2,54,26,55.1,0.4
4687,R_7UJx5oWHpAX5sKl,India,7,0,0,79.4,0,0,4.3,0,5.2,0,76,9.4,87.3,0.4
4688,R_7UJx5oWHpAX5sKl,India,8,5.7,9.7,80.6,0,5.9,59.4,0,27.8,0,60.2,15.9,66.3,0.4
4689,R_7UJx5oWHpAX5sKl,India,9,33.6,28.1,41.2,1.2,27.4,71.5,0,13.7,16.8,65.7,34.3,73.4,0.68
4690,R_7UJx5oWHpAX5sKl,India,10,24.2,0,86.7,0,2.5,26.1,0,12.2,8.7,70.1,25.8,65,0.4
4691,R_7UJx5oWHpAX5sKl,India,11,14.2,21.8,60.4,0,19.7,52.6,63.6,22.6,25.8,62.1,53.9,66.5,0.6
4692,R_7UJx5oWHpAX5sKl,India,12,39.9,31.2,64.3,0,0,44.7,0,74.4,0,61.7,40.8,63.8,0.4
4693,R_7UJx5oWHpAX5sKl,India,13,0,7.5,57.2,0,36.1,66,37.2,23.7,58.7,100,36.4,100,0.8
4694,R_7UJx5oWHpAX5sKl,India,14,14,15.2,64.3,0,41.5,66.4,31.9,9.2,27.8,73.2,31.3,88.9,0.88
4695,R_7UJx5oWHpAX5sKl,India,15,26.2,28.9,63.9,0,25.7,60.7,84.8,14.8,15.8,64.5,25.5,65.6,0.8
4696,R_7UJx5oWHpAX5sKl,India,16,14.9,10.3,68.4,0,21.7,65.3,24.5,10.4,30.4,83.8,25.1,81.3,0.4
4697,R_7UJx5oWHpAX5sKl,India,17,5.3,4.4,73.5,0,5.1,75.3,0,33.1,4.2,69.1,10.5,73.9,0.4
4698,R_7UJx5oWHpAX5sKl,India,18,30.3,3,36.1,0,20.4,59.7,90.9,38.1,0,79.7,35.7,63.3,0.8
4699,R_7VfRHeOztPGN2gh,India,1,79.9,39.1,3.2,0,87.9,100,18.5,44.5,23.6,100,100,100,0.16
4700,R_7VfRHeOztPGN2gh,India,2,49.9,51.7,24.9,0,60.5,64.1,24.3,48.8,32.8,68.6,82.4,81.6,0.12
4701,R_7VfRHeOztPGN2gh,India,3,76.8,76.3,0,0,76.3,87.8,76.1,50.5,63,100,100,100,0.2
4702,R_7VfRHeOztPGN2gh,India,4,67.3,67,11.7,0,76.1,87.3,79.9,56.7,66.9,100,100,100,0.2
4703,R_7VfRHeOztPGN2gh,India,5,76.3,74.5,1.6,0,77.1,76.9,62.9,55,52.1,100,100,100,0.16
4704,R_7VfRHeOztPGN2gh,India,6,53.6,60.7,47.1,0,55.8,32.6,27.9,29.1,26,64.7,92,75.6,0.08
4705,R_7VfRHeOztPGN2gh,India,7,25.2,23.5,50.7,0,76.4,0,0,24,25.3,78,77.3,51.6,0.04
4706,R_7VfRHeOztPGN2gh,India,8,0,0,74.8,0,13.3,15.5,19.6,42,30.4,25.1,10.9,9.9,0
4707,R_7VfRHeOztPGN2gh,India,9,45.4,45.6,15.1,0,48.9,76.3,14.3,49.6,21.2,81.5,75.5,100,0.12
4708,R_7VfRHeOztPGN2gh,India,10,46.9,46.5,55.8,0,47.9,35.8,22.8,50.5,41.7,69.4,76.9,68.4,0.12
4709,R_7VfRHeOztPGN2gh,India,11,66.2,65.5,25.3,0,76.3,75.9,61.7,49.7,50.4,100,100,100,0.16
4710,R_7VfRHeOztPGN2gh,India,12,33.5,32,63.3,0,50.1,24.5,35.4,37.5,50.1,47.2,44.5,44.1,0.06
4711,R_7VfRHeOztPGN2gh,India,13,75.9,77.2,11.3,0,83.8,76.8,50.9,62.2,51.9,100,87.7,100,0.2
4712,R_7VfRHeOztPGN2gh,India,14,77.6,76.5,0,0,88.1,80.8,75.2,70.2,76.1,100,100,100,0.2
4713,R_7VfRHeOztPGN2gh,India,15,63.7,61.3,41.6,0,63.4,64.1,80.6,61.4,67.6,76.8,79.2,74.7,0.14
4714,R_7VfRHeOztPGN2gh,India,16,50.3,50.5,37.8,0,63.9,50.5,39.3,44.5,41.3,64.7,88.5,68.9,0.08
4715,R_7VfRHeOztPGN2gh,India,17,49.9,49.6,16.1,0,70.4,64.1,15.8,33.8,21.6,90.5,100,100,0.16
4716,R_7VfRHeOztPGN2gh,India,18,77.2,76.3,11.4,0,76.3,100,100,75.3,75.6,100,100,100,0.32
4717,R_86XvuzlT2FglIiJ,India,1,25.6,81.1,0,0,61.9,100,18.8,0,0,100,78.4,100,0.8
4718,R_86XvuzlT2FglIiJ,India,2,7.5,84.6,76.9,0,36.7,37.5,14.7,0,0,100,88.1,100,0.8
4719,R_86XvuzlT2FglIiJ,India,3,16.2,87.4,25.6,0,55.9,55.2,56.4,0,0,100,86.6,100,0.8
4720,R_86XvuzlT2FglIiJ,India,4,13.4,84.7,44.6,0,57.5,55.6,40.5,0,37.1,100,84.5,100,0.8
4721,R_86XvuzlT2FglIiJ,India,5,15.8,86.5,12.7,0,55,54.7,27.5,0,0,100,85.9,100,0.8
4722,R_86XvuzlT2FglIiJ,India,6,20.9,84.6,55.1,0,55.4,53.4,56,0,38.7,100,86.3,100,0.8
4723,R_86XvuzlT2FglIiJ,India,7,13.9,84.9,7.8,0,54.8,54.2,1.9,0,0,100,83.9,100,0.8
4724,R_86XvuzlT2FglIiJ,India,8,25.6,76.8,49.9,0,50,24.7,25.9,0,23.3,100,77.2,77.2,0.8
4725,R_86XvuzlT2FglIiJ,India,9,6.7,81.4,24,0,35,36.1,7.2,0,0,100,82.8,100,0.8
4726,R_86XvuzlT2FglIiJ,India,10,24.9,82.7,16.9,0,62.6,56.7,16.9,0,0,100,86.1,100,0.8
4727,R_86XvuzlT2FglIiJ,India,11,19.7,87.1,61,0,54,52.3,56.8,0,0,100,86.2,100,0.8
4728,R_86XvuzlT2FglIiJ,India,12,15.1,88.2,61.5,0,63.9,54.2,13.4,0,37.7,100,85,100,0.8
4729,R_86XvuzlT2FglIiJ,India,13,16.4,88.2,16.1,0,57.9,59.4,14.7,0,0,100,83.6,100,0.8
4730,R_86XvuzlT2FglIiJ,India,14,22.3,84.6,41.7,0,53.9,53.6,42.2,0,0,100,80.4,100,0.8
4731,R_86XvuzlT2FglIiJ,India,15,17.8,87,39.1,0,57.9,39.4,26.3,0,0,100,83.5,100,0.8
4732,R_86XvuzlT2FglIiJ,India,16,23.3,92.4,57.5,0,59.2,52.5,39.7,0,0,100,88.3,100,0.8
4733,R_86XvuzlT2FglIiJ,India,17,22.1,87.1,21.3,0,61.3,52.8,13.7,0,0,100,84,100,0.8
4734,R_86XvuzlT2FglIiJ,India,18,21.8,81,22.7,0,51.1,75.7,49.9,0,25.5,100,81.2,100,0.8
4735,R_8iWTZRwLZUeNW1P,India,1,51.3,22.1,0,47.2,77.4,75.3,22.1,47.2,22.3,78.4,49.5,74.9,0.8
4736,R_8iWTZRwLZUeNW1P,India,2,0,0.8,76.2,48.3,21.6,20.8,0,50.2,22.6,0,0,25.5,0.2
4737,R_8iWTZRwLZUeNW1P,India,3,80.3,77.9,0,22.7,75.4,74.3,76.8,74.5,75.6,76.7,76.6,78.6,1
4738,R_8iWTZRwLZUeNW1P,India,4,77,78.5,0,49.5,77.3,73.9,74.8,51.3,76.2,49.6,78.1,73.8,0.9
4739,R_8iWTZRwLZUeNW1P,India,5,74.4,81.8,49.7,22.8,49.5,46.1,50.1,48.6,49,49.2,78.4,73.8,0.7
4740,R_8iWTZRwLZUeNW1P,India,6,76.9,75.4,48.4,50.1,76.2,50.5,77.4,73.8,78.1,46.9,77.1,73.3,0.8
4741,R_8iWTZRwLZUeNW1P,India,7,0,0,75,22.5,18.5,0,0,49.7,21.7,51,0,21.8,0.3
4742,R_8iWTZRwLZUeNW1P,India,8,0,0,73.3,23.5,0,0,25,23.1,49.9,0,0,1.2,0.2
4743,R_8iWTZRwLZUeNW1P,India,9,0,0,77.3,0,22.4,23.1,0,21.7,0,25.7,0,23.9,0.2
4744,R_8iWTZRwLZUeNW1P,India,10,22,19.7,51.6,22.3,48.4,21.2,0,20.8,48.4,49,19.2,48.6,0.6
4745,R_8iWTZRwLZUeNW1P,India,11,77.7,77.3,74,48.5,48.5,46.9,76.3,46.1,73.2,49.3,74.9,74.4,0.7
4746,R_8iWTZRwLZUeNW1P,India,12,23.4,23.6,75.9,0,23.1,23.7,2.6,23.3,24,23.6,22.3,21.7,0.4
4747,R_8iWTZRwLZUeNW1P,India,13,21.8,21.9,0,50.7,76.3,71.5,75.9,77.5,76.4,77.8,21.2,77.5,0.6
4748,R_8iWTZRwLZUeNW1P,India,14,77,76.7,0,49.3,78.8,75.8,76.4,50.1,79,76.4,76.9,77.7,0.9
4749,R_8iWTZRwLZUeNW1P,India,15,24.3,78.4,75.2,49.5,48.9,25.1,73.1,50.1,49.7,23.8,73.7,50,0.5
4750,R_8iWTZRwLZUeNW1P,India,16,50.4,23.7,24.7,49.5,76.8,73.3,74.3,48.7,49.7,48.3,23.8,51.1,0.7
4751,R_8iWTZRwLZUeNW1P,India,17,1.1,0,49.4,0,26.8,23.8,0,23.3,2.1,24.3,0.8,22.2,0.4
4752,R_8iWTZRwLZUeNW1P,India,18,100,100,0,72.1,100,73.2,100,77,100,50.8,100,100,1
4753,R_9FaaTYpVOsYgi1H,India,1,17.1,20.4,26.5,0,71.7,100,0,0.6,15.4,100,24,100,0
4754,R_9FaaTYpVOsYgi1H,India,2,24.1,100,0,0,2.6,0,0,0,0,100,100,100,0.26
4755,R_9FaaTYpVOsYgi1H,India,3,0,100,29,0,25.3,100,100,0,28.2,75.5,99,53.3,0.2
4756,R_9FaaTYpVOsYgi1H,India,4,26.1,100,75.8,0,49.6,76.5,100,0,26.1,78.1,100,100,0.08
4757,R_9FaaTYpVOsYgi1H,India,5,0,100,26.8,2.2,49.8,100,0,0,18.3,100,100,100,0.08
4758,R_9FaaTYpVOsYgi1H,India,6,0,100,25.6,0,48.4,0,0,0,22.8,100,100,100,0.26
4759,R_9FaaTYpVOsYgi1H,India,7,0,100,0,0,73.9,47.4,0,0,0,100,100,100,0.08
4760,R_9FaaTYpVOsYgi1H,India,8,0,76,75.5,0,2.1,22.8,0,0,0.9,98.8,79.6,99.1,0
4761,R_9FaaTYpVOsYgi1H,India,9,22.7,100,0,0,0,100,0,0,0,100,100,100,0.26
4762,R_9FaaTYpVOsYgi1H,India,10,23.6,100,71.9,0,31.4,72.8,0,0,0,95.2,100,100,0.22
4763,R_9FaaTYpVOsYgi1H,India,11,0,100,49.7,0,51.4,70.3,78.8,0,0,100,100,100,0
4764,R_9FaaTYpVOsYgi1H,India,12,0,100,0,0,0,20.3,0,0,0,100,100,100,0
4765,R_9FaaTYpVOsYgi1H,India,13,1.2,100,0,0,19.3,77.5,0,0,5,100,100,100,0.26
4766,R_9FaaTYpVOsYgi1H,India,14,23.1,100,48.4,0,0.4,75.8,50.3,0,23.3,100,100,100,0.26
4767,R_9FaaTYpVOsYgi1H,India,15,0,100,75.2,0,49.8,22,100,0,0,100,100,100,0.08
4768,R_9FaaTYpVOsYgi1H,India,16,24.6,100,51.1,0,21.3,23.7,51.2,0,78.3,100,100,100,0.26
4769,R_9FaaTYpVOsYgi1H,India,17,75.1,100,49.8,0,49.8,0,0,0,50.4,100,100,100,0.26
4770,R_9FaaTYpVOsYgi1H,India,18,0,100,0.1,0,81.1,48.7,78.9,0,1.3,100,97.9,99.7,0
4771,R_9mKPQ8LHhJ3U4V3,India,1,0,0,22.8,0,23.3,78.3,0,0,0,100,17.4,99.9,0.796
4772,R_9mKPQ8LHhJ3U4V3,India,2,20.4,21.4,27.7,0.8,24.1,48.3,0,26.9,0,100,22.4,100,0.792
4773,R_9mKPQ8LHhJ3U4V3,India,3,50,24.3,24,0,23.2,100,77.3,23.7,24.7,100,49.3,74.1,0.8
4774,R_9mKPQ8LHhJ3U4V3,India,4,21.8,21.6,22.4,0,0,78,75.7,23.9,18.9,100,23.1,100,0.832
4775,R_9mKPQ8LHhJ3U4V3,India,5,2.1,0,22.1,0,26.5,76.8,2.7,21.4,0,100,0,100,0.816
4776,R_9mKPQ8LHhJ3U4V3,India,6,16.4,0,21.2,0,24.3,76.1,0,20.5,0,100,0,72.1,0.824
4777,R_9mKPQ8LHhJ3U4V3,India,7,21.2,23.2,21.7,0,21.3,46.4,0,22.5,22.5,100,0,99.2,0.76
4778,R_9mKPQ8LHhJ3U4V3,India,8,0,21.8,26.9,0,19.8,50.5,0,22,0,100,27.2,99.6,0.792
4779,R_9mKPQ8LHhJ3U4V3,India,9,0,0,0,0,0,73.6,0,0,0,100,0,100,0.72
4780,R_9mKPQ8LHhJ3U4V3,India,10,23.2,0,16,0,23.9,58.6,0,0,0,100,22.1,100,0.82
4781,R_9mKPQ8LHhJ3U4V3,India,11,22.8,25.2,24.4,0,0.7,51.3,23.5,25.3,23.5,100,22.8,100,0.78
4782,R_9mKPQ8LHhJ3U4V3,India,12,0,0,24.5,1.5,0,75.9,0,26.1,0,100,0,100,0.784
4783,R_9mKPQ8LHhJ3U4V3,India,13,26.1,0,20.9,0,22,52.4,0,24.1,0,100,0,100,0.76
4784,R_9mKPQ8LHhJ3U4V3,India,14,23.9,0,21.2,0,33.9,67.8,88.9,18.6,0,100,0,100,0.836
4785,R_9mKPQ8LHhJ3U4V3,India,15,0,0,0,0,0,81.6,22.7,0,0,84.5,3.1,100,0.792
4786,R_9mKPQ8LHhJ3U4V3,India,16,0,0,0,0,4.7,24.1,0,0,14.3,100,0,100,0.808
4787,R_9mKPQ8LHhJ3U4V3,India,17,20.4,0,17.3,0,22.1,55.1,0,24.7,0,100,0,100,0.768
4788,R_9mKPQ8LHhJ3U4V3,India,18,21.2,23.6,0,0,24.7,77.9,79.2,26.1,22.3,100,24,100,0.84
4789,R_9Qqc9K3lqeptCkp,India,1,85.9,85.9,84,84.5,83.8,84.5,84.2,84.7,83,85.7,84,85.7,0.72
4790,R_9Qqc9K3lqeptCkp,India,2,69.3,68.9,79,68.2,78.8,73.1,73.6,65.5,78.7,68.5,66.9,69.6,0.6
4791,R_9Qqc9K3lqeptCkp,India,3,89.1,89.4,83.1,87.8,82,95,89.9,85.4,89.7,90.5,89,89.9,0.876
4792,R_9Qqc9K3lqeptCkp,India,4,86.2,82.3,70.4,64.5,64.3,99.7,96.2,66.8,77.7,84.2,91.8,78.2,0.6
4793,R_9Qqc9K3lqeptCkp,India,5,91,88.6,90.5,88.1,90.2,94.2,94.5,89,91.6,92.6,88.6,93.7,0.76
4794,R_9Qqc9K3lqeptCkp,India,6,83.5,87.5,78,77.6,77.7,76.8,76.8,77.1,77.1,84.6,76.9,86.9,0.52
4795,R_9Qqc9K3lqeptCkp,India,7,65.5,37.4,40.3,37,71.7,44.6,56.8,59.2,39,63.9,61.3,40.3,0.68
4796,R_9Qqc9K3lqeptCkp,India,8,87.8,88.9,90.2,88.2,89.7,83,84.9,87.9,87.5,84.9,88.9,85.3,0.72
